SK_ID_PREV,SK_ID_CURR,NAME_CONTRACT_TYPE,AMT_ANNUITY,AMT_APPLICATION,AMT_CREDIT,DAYS_DECISION,CODE_REJECT_REASON,CNT_PAYMENT
1328310,418645,Consumer loans,15846.615,145300.5,133456.5,-209,XAP,12
1817085,158992,Consumer loans,12472.065,166783.5,188248.5,-510,XAP,18
2272064,406235,Consumer loans,6932.745,31486.5,26019,-1357,XAP,4
2116772,298628,Revolving loans,9000,0,180000,-2483,XAP,0
1807967,118168,Cash loans,,0,0,-240,XAP,
1630881,164497,Cash loans,12833.82,229500,266760,-271,HC,36
2325079,164497,Cash loans,18306.45,270000,299223,-271,HC,24
1618650,306339,Consumer loans,13103.91,125910,127818,-673,XAP,12
1104880,383889,Cash loans,32666.4,180000,180000,-752,XAP,6
2048779,345463,Cash loans,23449.5,450000,450000,-1084,XAP,48
1108666,156612,Cash loans,59464.395,1575000,1705977,-474,XAP,42
2301044,292468,Cash loans,20323.575,414000,479668.5,-273,XAP,36
2740049,389108,Cash loans,,0,0,-307,XAP,
1637290,265570,Cash loans,3894.75,45000,65511,-406,HC,36
1379372,435555,Cash loans,,0,0,-318,XAP,
2620270,254902,Cash loans,,0,0,-204,HC,
2152182,369590,Cash loans,,0,0,-367,XAP,
2381546,350211,Revolving loans,,0,0,-252,XAP,
2487476,261100,Cash loans,25932.915,450000,533160,-607,XAP,48
1534460,218570,Cash loans,,0,0,-513,XAP,
2623453,352475,Cash loans,10911.96,90000,107901,-648,XAP,12
2786020,451524,Cash loans,,0,0,-210,XAP,
1867923,108574,Cash loans,15270.03,463500,555273,-435,HC,60
2757773,226102,Cash loans,,0,0,-78,XAP,
1177656,203196,Cash loans,20204.865,450000,522765,-511,HC,42
2489547,396446,Revolving loans,10125,202500,202500,-367,HC,0
2619113,243511,Cash loans,16181.91,229500,289791,-446,XAP,24
1740737,129650,Consumer loans,7339.005,136575,160011,-798,XAP,24
1661512,210690,Consumer loans,4462.605,62037,75141,-374,XAP,24
1302735,134377,Consumer loans,3550.14,35505,31954.5,-2656,XAP,10
1445419,262148,Consumer loans,4369.86,21024,22275,-174,XAP,6
1391941,371880,Consumer loans,12232.215,64822.5,64822.5,-669,XAP,6
1891583,328569,Consumer loans,3240.81,28350,31342.5,-902,XAP,12
1794611,101114,Consumer loans,10173.06,54832.5,54832.5,-191,XAP,6
2487640,111170,Consumer loans,8013.87,87507,87507,-363,XAP,12
2623624,269369,Consumer loans,7598.385,69705,65110.5,-2578,XAP,12
1480170,395586,Consumer loans,4509.81,25645.5,22819.5,-44,XAP,6
2053671,430763,Revolving loans,6750,135000,135000,-441,XAP,0
1172166,245037,Cash loans,35572.14,472500,509922,-752,HC,24
1784263,242144,Cash loans,,0,0,-331,XAP,
1852556,376683,Consumer loans,5111.73,27625.5,24862.5,-1237,XAP,6
1756075,113080,Cash loans,12527.685,238500,277222.5,-242,HC,36
2569966,377542,Revolving loans,2250,45000,45000,-269,XAP,0
1883830,375232,Revolving loans,,0,0,-342,XAP,
2008524,228346,Cash loans,31826.475,454500,654327,-529,LIMIT,48
1983288,187340,Cash loans,,0,0,-428,XAP,
2339218,277016,Cash loans,,0,0,-384,XAP,
2603449,353198,Cash loans,,0,0,-299,XAP,
2771407,386313,Cash loans,21120.03,273144.15,302709.15,-628,SCO,24
1247632,445113,Cash loans,,0,0,-126,XAP,
1878806,173723,Cash loans,,0,0,-253,XAP,
1960752,358487,Cash loans,,0,0,-276,XAP,
1572333,424722,Cash loans,21536.46,265500,307557,-161,XAP,18
1728045,348196,Cash loans,,0,0,-95,XAP,
2737760,121968,Consumer loans,34659.9,990000,891000,-759,XAP,36
1277133,423043,Consumer loans,12815.865,129991.5,129991.5,-446,XAP,14
1533671,225048,Consumer loans,16195.05,142587,142587,-307,CLIENT,10
2070421,265489,Consumer loans,15693.21,65394,58851,-783,XAP,4
2518144,453334,Revolving loans,18000,360000,360000,-288,XAP,0
1893263,344938,Cash loans,37336.05,630000,716485.5,-303,HC,48
1979032,287145,Consumer loans,8343.45,33030,30906,-371,XAP,4
1071474,352542,Cash loans,31887,900000,900000,-1257,XAP,60
2232720,183188,Cash loans,,0,0,-355,XAP,
2432819,257523,Cash loans,33777.675,270000,284611.5,-705,XAP,12
1555079,339778,Cash loans,56754,1350000,1350000,-885,XAP,48
2124171,311632,Cash loans,15884.775,135000,143910,-469,XAP,12
1705700,317732,Revolving loans,9000,0,180000,-2724,XAP,0
2772688,287033,Consumer loans,5297.805,58500,51435,-1749,XAP,12
1349243,167125,Consumer loans,7262.64,161212.5,161212.5,-442,SCO,24
2319586,273514,Consumer loans,20176.785,218893.5,218893.5,-673,XAP,12
1669038,186039,Consumer loans,14424.075,107955,105709.5,-512,XAP,10
2823753,290046,Cash loans,,0,0,-280,XAP,
1045159,142944,Cash loans,,0,0,-191,XAP,
2443825,215931,Cash loans,,0,0,-203,XAP,
1719537,135631,Cash loans,33689.835,292500,345820.5,-332,XAP,12
2261484,421612,Revolving loans,13500,270000,270000,-378,XAP,0
1339691,334231,Cash loans,28343.7,900000,1030680,-413,HC,60
1117622,334231,Cash loans,,0,0,-413,XAP,
2628959,427374,Cash loans,12069,135000,135000,-2918,XAP,15
2537174,255109,Consumer loans,8526.87,42210,41940,-1609,XAP,6
1652609,132316,Consumer loans,9058.275,200848.5,200848.5,-1643,XAP,24
2189406,241192,Consumer loans,4660.875,75100.5,51903,-2391,XAP,16
2580476,186579,Cash loans,52999.92,1129500,1260702,-466,XAP,48
2170124,388965,Cash loans,58068.495,247500,286362,-387,HC,6
1189476,255026,Consumer loans,11149.875,73125,61398,-2263,XAP,6
1667603,331149,Consumer loans,10608.075,60034.5,60034.5,-1023,XAP,6
1782495,211479,Consumer loans,9295.605,61780.5,45949.5,-1757,XAP,6
2207812,361411,Revolving loans,6750,0,90000,-2621,HC,0
1080603,259270,Consumer loans,11717.865,95625,105093,-1693,XAP,12
2838078,394745,Consumer loans,7004.43,62820,62820,-2127,LIMIT,12
1029988,121153,Consumer loans,4075.83,35442,35442,-1186,XAP,10
2284554,436891,Consumer loans,8076.285,37980,39609,-1721,XAP,6
1234275,451071,Consumer loans,11036.925,99855,99360,-500,XAP,12
2531709,381813,Cash loans,,0,0,-309,XAP,
2596234,375907,Revolving loans,9000,0,180000,-453,XAP,0
1013791,445790,Cash loans,24656.13,652500,742077,-580,HC,48
1925015,244581,Revolving loans,2250,45000,45000,-240,HC,0
2468112,290245,Cash loans,,0,0,-407,XAP,
2497903,424730,Cash loans,,0,0,-297,HC,
1843641,295434,Cash loans,23142.645,540000,604152,-459,XAP,36
2203077,104505,Cash loans,16651.305,229500,253737,-178,XAP,24
2099106,255372,Revolving loans,13500,270000,270000,-334,XAP,0
2663772,277913,Cash loans,9286.83,67500,82111.5,-308,HC,12
1924741,277913,Cash loans,12503.385,225000,262125,-341,HC,30
1345837,308466,Cash loans,,0,0,-322,XAP,
1924672,224448,Cash loans,26133.615,454500,490495.5,-175,HC,24
2099109,426175,Revolving loans,22500,450000,450000,-91,XAP,0
2003747,270779,Cash loans,,0,0,-97,XAP,
2599685,148991,Revolving loans,,0,0,-210,XAP,
1516293,148991,Revolving loans,7875,157500,157500,-210,HC,0
1727506,274118,Cash loans,14363.325,337500,399870,-431,XAP,48
2230468,208763,Cash loans,,0,0,-225,XAP,
2081346,273773,Cash loans,24880.5,900000,900000,-161,XNA,60
2529929,105423,Cash loans,17554.815,400500,485086.5,-19,HC,48
1560088,427419,Cash loans,14746.455,135000,143910,-550,XAP,12
1788601,392137,Cash loans,10941.03,135000,161730,-480,HC,36
1818042,370765,Revolving loans,13500,270000,270000,-36,XAP,0
2830770,403019,Consumer loans,5500.53,39960,44181,-1037,XAP,12
1601049,228152,Consumer loans,4656.33,34159.5,38835,-1408,HC,12
1381109,239080,Consumer loans,10408.185,61380,61380,-348,XAP,6
2056265,403937,Consumer loans,11372.49,110250,121891.5,-1153,XAP,12
2076575,338588,Consumer loans,5444.01,38970,44316,-1795,XAP,12
1163233,449392,Cash loans,,0,0,-295,XAP,
1949811,299495,Cash loans,18571.995,135000,164223,-1699,XAP,12
1655460,101589,Revolving loans,6750,0,135000,-1134,HC,0
1726233,359078,Cash loans,21699.72,180000,191880,-2099,HC,12
2161245,206726,Consumer loans,,0,0,-563,XAP,
1904297,383498,Revolving loans,,0,0,-334,XAP,
2247194,227072,Cash loans,18815.985,157500,167895,-2327,XAP,12
2368030,319187,Cash loans,,0,0,-229,XAP,
2444833,301293,Cash loans,20542.185,315000,349096.5,-1311,XAP,24
2827957,262578,Cash loans,40783.995,1350000,1546020,-1334,HC,60
1925431,139555,Cash loans,14334.525,180000,203760,-2701,XAP,24
1579393,301505,Cash loans,,0,0,-329,XAP,
1013277,318217,Cash loans,8528.85,45000,45000,-1137,XAP,6
2125917,254271,Revolving loans,4500,0,270000,-383,HC,0
1321116,340001,Consumer loans,9949.68,106596,106596,-670,XAP,12
1799081,402740,Revolving loans,6750,135000,135000,-1034,XAP,0
2107779,425056,Cash loans,35010.09,450000,671850,-644,XAP,48
2225053,106501,Revolving loans,2250,45000,45000,-367,XAP,0
2197117,140397,Consumer loans,19861.335,264465,264465,-2540,SCO,24
1128452,427047,Consumer loans,5087.565,91746,109912.5,-1664,XAP,24
1919433,344238,Cash loans,26627.22,405000,461133,-940,XAP,36
1640265,270522,Cash loans,65553.795,1057500,1118920.5,-1258,XAP,24
1152811,426181,Cash loans,39589.29,315000,375583.5,-1009,XAP,12
1105304,215852,Consumer loans,6969.285,136292.49,151636.5,-1482,XAP,24
1775840,212624,Consumer loans,11193.885,131688,118516.5,-808,LIMIT,12
2439718,372612,Consumer loans,9704.88,49455,49909.5,-744,XAP,6
1494270,272888,Revolving loans,3375,0,67500,-2177,XAP,0
2728435,153741,Revolving loans,3375,0,67500,-2144,XAP,0
1801781,419706,Cash loans,13472.73,67500,69727.5,-2475,XAP,6
1685080,425394,Cash loans,40279.185,675000,721332,-960,XAP,24
1360924,433818,Revolving loans,2250,45000,45000,-203,XAP,0
1222794,296037,Consumer loans,5819.22,22698,20425.5,-2624,SCO,4
1919534,290945,Revolving loans,3375,0,67500,-2483,XAP,0
1537753,442277,Consumer loans,3825.225,26212.5,28377,-2414,XAP,10
1102506,139840,Consumer loans,6032.475,58455,64629,-837,XAP,12
2164951,144362,Consumer loans,6899.49,62955,65974.5,-1557,XAP,12
2067217,367374,Consumer loans,,93870,93870,-620,CLIENT,
1240146,402592,Consumer loans,4041.585,19440,19440,-960,XAP,6
2316474,210600,Consumer loans,,26905.95,26905.95,-902,CLIENT,
1750736,423493,Consumer loans,,41346,41346,-433,CLIENT,
2340426,337249,Consumer loans,11342.655,43321.5,40360.5,-410,XAP,4
1443701,437341,Cash loans,44214.255,900000,978408,-627,XAP,36
2268097,438878,Revolving loans,11250,225000,225000,-185,XAP,0
2252023,241821,Cash loans,,0,0,-322,XAP,
2534631,333334,Cash loans,46143.63,675000,721332,-454,HC,24
2639131,280435,Cash loans,,0,0,-578,XAP,
1525573,205869,Cash loans,11336.715,135000,177219,-319,XAP,24
2535166,434359,Cash loans,13805.1,270000,270000,-469,XAP,36
2474134,340760,Cash loans,,0,0,-237,HC,
1472873,352527,Consumer loans,41402.88,540000,432000,-418,LIMIT,12
1612271,434862,Revolving loans,4500,90000,90000,-220,HC,0
1944227,397105,Consumer loans,23473.8,175041,128997,-943,XAP,6
1545940,435473,Revolving loans,11250,630000,630000,-8,HC,0
2026758,349139,Consumer loans,6534.405,56016,61933.5,-608,XAP,12
1254435,244780,Consumer loans,6316.47,137313,137313,-325,XAP,24
1050250,330418,Revolving loans,2250,45000,45000,-244,XAP,0
2410716,172652,Consumer loans,15682.77,130454.64,127089,-2363,XAP,10
2202776,149324,Consumer loans,6119.595,42483.78,30415.5,-2106,XAP,6
1279894,310247,Consumer loans,5395.95,44401.5,43915.5,-1478,XAP,12
1513140,223512,Consumer loans,11313.495,183141,186691.5,-1540,XAP,18
1681424,233666,Consumer loans,6010.965,104053.5,130531.5,-878,XAP,24
2788774,219169,Consumer loans,11028.24,56776.5,53446.5,-1374,XAP,6
1709537,319044,Consumer loans,4024.575,25375.5,25375.5,-2651,SCO,8
1507749,411795,Consumer loans,,65110.5,65110.5,-1078,XNA,
2062152,291716,Consumer loans,10161.405,78300,85189.5,-1150,XAP,10
2383555,148101,Consumer loans,7062.165,78291,68832,-1301,XAP,12
2184623,383106,Consumer loans,14072.22,121495.5,120172.5,-2429,XAP,12
2363692,357958,Consumer loans,24889.365,211747.5,218718,-2227,XAP,12
1046493,419248,Cash loans,,0,0,-40,XAP,
1081114,434374,Revolving loans,18000,0,360000,-521,XAP,0
2053670,170209,Revolving loans,13500,270000,270000,-181,XAP,0
1882705,201286,Cash loans,,0,0,-367,XAP,
1924070,256569,Cash loans,34739.91,454500,481495.5,-334,XAP,18
1577509,194137,Cash loans,,0,0,-135,XAP,
1900124,235194,Cash loans,23586.39,688500,806647.5,-276,XAP,60
1231744,186862,Cash loans,43141.185,450000,519898.5,-650,XAP,18
1231740,233289,Revolving loans,38250,0,765000,-621,XAP,0
1720409,453289,Consumer loans,3929.4,25560,21460.5,-2319,XAP,6
2212881,199807,Consumer loans,6247.395,46471.5,51381,-457,LIMIT,12
1740587,379619,Consumer loans,14621.535,128733.525,128733.525,-218,XAP,10
1034777,232502,Cash loans,12743.19,54000,62842.5,-677,XAP,6
2403439,374035,Consumer loans,9339.075,78750,77890.5,-1515,XAP,12
2235737,333640,Consumer loans,12118.095,71865,62986.5,-174,XAP,6
2697218,323330,Consumer loans,7724.16,64606.5,70290,-489,XAP,10
1729221,270787,Consumer loans,8918.505,98460,98460,-532,SCO,12
2791141,203459,Consumer loans,7201.53,57555,62622,-624,XAP,10
1536268,418182,Consumer loans,3023.1,17230.5,17230.5,-111,XAP,6
2227559,187240,Consumer loans,6854.13,66856.5,66856.5,-546,XAP,12
1594398,441747,Consumer loans,6835.545,80550,72495,-249,XAP,12
1321978,448533,Revolving loans,11250,225000,225000,-645,HC,0
1077717,111299,Cash loans,26158.365,135000,139455,-690,XAP,6
2658368,225075,Consumer loans,6926.715,74209.5,74209.5,-709,XAP,12
1715974,376277,Consumer loans,20349,103455,109336.5,-560,XAP,6
1968420,405731,Consumer loans,4191.255,20160,20160,-1596,XAP,6
1849236,400160,Consumer loans,4494.015,64930.5,55930.5,-560,XAP,24
2234352,244760,Consumer loans,12081.555,118437.3,117846,-477,XAP,12
2142592,263799,Consumer loans,36035.91,751500,676350,-463,HC,24
1039738,428196,Consumer loans,30119.535,448875,448875,-396,XAP,18
1976915,211219,Cash loans,11313.99,153000,213588,-67,XAP,36
2416898,246955,Cash loans,11071.53,135000,161730,-695,XAP,36
1286656,359186,Cash loans,27879.165,810000,948996,-254,HC,60
2230416,329723,Cash loans,,0,0,-344,HC,
2337004,307509,Cash loans,,0,0,-52,HC,
1366099,357820,Cash loans,,0,0,-74,XAP,
2571073,347550,Consumer loans,13231.665,134550,134550,-556,XAP,12
1523200,226927,Cash loans,11942.685,184500,184500,-446,XAP,30
1919246,375448,Consumer loans,9441.54,67495.5,49738.5,-777,XAP,6
1648747,394777,Consumer loans,6931.665,36675,34641,-2420,XAP,6
2411209,443863,Consumer loans,6946.83,58045.5,63153,-720,XAP,10
2435347,182391,Consumer loans,10656.315,93822.165,93822.165,-129,XAP,10
2229364,159317,Consumer loans,9396.27,87075,78367.5,-1673,XAP,12
2583066,415979,Consumer loans,5346.315,42300,46489.5,-308,XAP,10
1411616,382666,Consumer loans,16573.185,58770,61875,-157,XAP,4
1771251,424505,Consumer loans,19874.52,190971,193860,-478,XAP,12
2648669,388358,Cash loans,12004.2,225000,269550,-23,XAP,36
2560887,318925,Consumer loans,9724.185,75824.55,83326.5,-2241,XAP,12
2605526,328071,Consumer loans,29144.07,145737,131161.5,-2849,XAP,5
1130631,246055,Consumer loans,6924.15,145710,131139,-1145,XAP,24
1285245,116212,Cash loans,5045.985,45000,47970,-619,XAP,12
1496900,267015,Consumer loans,10160.46,56250,50625,-2503,XAP,6
2221402,420019,Consumer loans,4420.395,28080,23575.5,-1582,XAP,6
1532329,216501,Consumer loans,20356.785,256495.5,257355,-2144,XAP,18
2623061,285525,Consumer loans,4480.92,42930,48028.5,-259,XAP,12
1636419,417159,Consumer loans,7352.73,138001.5,138001.5,-333,XAP,24
1176185,292946,Consumer loans,15935.085,128452.5,132903,-1164,XAP,12
1355591,425420,Consumer loans,13845.06,178942.5,182412,-2212,XAP,18
2234376,133554,Consumer loans,5824.62,33295.5,31450.5,-2550,XAP,6
1849270,218720,Consumer loans,9207,88384.5,88384.5,-779,XAP,10
1587069,455613,Consumer loans,9738.765,59310,63486,-755,LIMIT,8
1975970,277064,Consumer loans,5725.17,53955,53955,-40,XAP,12
1196218,278654,Cash loans,14265.72,306000,306000,-5,HC,48
2185940,155245,Cash loans,23915.25,675000,675000,-436,HC,60
2723785,345740,Cash loans,,0,0,-16,XAP,
2364453,282417,Cash loans,,0,0,-5,XAP,
1930482,292854,Cash loans,,0,0,-334,XAP,
1592162,225603,Cash loans,47666.25,1125000,1125000,-536,XAP,36
2702975,367821,Cash loans,33490.485,450000,481185,-377,XAP,18
1844887,425240,Cash loans,12654.135,67500,69727.5,-180,XAP,6
2092457,295209,Cash loans,14517,450000,450000,-410,XAP,60
2290986,227967,Cash loans,47220.435,1125000,1223010,-426,XAP,36
1324063,293483,Revolving loans,,0,0,-401,XAP,
1836356,279554,Cash loans,,0,0,-380,XAP,
1349779,433211,Cash loans,,0,0,-288,XAP,
1152458,159560,Consumer loans,23150.52,173160,188226,-744,XAP,10
2154604,358396,Consumer loans,8007.12,51025.5,41125.5,-1215,XAP,6
1923039,437144,Consumer loans,2874.96,25267.5,28327.5,-770,XAP,12
1131782,260272,Consumer loans,10305.45,113355,102105,-287,XAP,12
1087570,244238,Consumer loans,3524.625,38202.12,34380,-671,XAP,12
2245488,225510,Consumer loans,6361.65,56430,51345,-1988,XAP,10
1490535,392239,Consumer loans,5230.89,57510,51183,-2602,XAP,11
1946276,155052,Cash loans,36594.18,441000,441000,-624,XAP,18
1326831,328777,Cash loans,5340.6,45000,45000,-866,XAP,12
1769147,379993,Cash loans,28465.38,225000,239850,-349,XAP,12
1960017,295799,Consumer loans,13639.5,133708.5,133042.5,-483,XAP,12
2664526,336631,Consumer loans,14277.6,360000,360000,-205,LIMIT,36
2790892,342106,Consumer loans,13332.33,133731,156420,-1042,XAP,16
2571280,120448,Consumer loans,4561.11,40500,39379.5,-857,XAP,10
1771086,288989,Cash loans,56857.5,2250000,2250000,-1064,XAP,60
2676324,113012,Cash loans,12897,450000,450000,-984,LIMIT,60
2250837,379258,Cash loans,18922.635,450000,521280,-123,HC,36
1702058,308217,Cash loans,23742,900000,900000,-356,HC,60
1860020,319074,Cash loans,72145.8,2250000,2517300,-696,SCO,60
1924743,339961,Cash loans,7757.1,135000,135000,-652,HC,36
2599703,215706,Cash loans,,0,0,-346,XAP,
2607875,357067,Cash loans,21177.81,180000,191880,-1398,XAP,12
2642049,321850,Consumer loans,20993.94,112873.5,118831.5,-369,XAP,6
2188836,332831,Consumer loans,46305.63,249750,235948.5,-1421,XAP,6
1069658,132050,Cash loans,13202.685,90000,110146.5,-591,LIMIT,12
2264007,132050,Revolving loans,10125,202500,202500,-606,LIMIT,0
2664017,165101,Cash loans,48873.33,1588500,1777212,-201,HC,60
1588738,122580,Cash loans,30968.64,562500,607050,-365,XAP,24
2264110,382522,Cash loans,8675.955,45000,46485,-839,HC,6
2350992,253394,Revolving loans,2250,0,45000,-2171,LIMIT,0
1385393,107646,Consumer loans,5808.105,56245.5,62185.5,-918,XAP,12
2721095,206544,Consumer loans,4105.44,38875.5,30775.5,-2727,XAP,10
2397697,342502,Consumer loans,4379.04,40455.9,39415.5,-2597,XAP,10
1172629,438293,Cash loans,,0,0,-276,XAP,
1213027,194045,Cash loans,20846.205,544500,630747,-324,XAP,48
2532354,202956,Revolving loans,22500,450000,450000,-429,XAP,0
2360671,433044,Cash loans,21563.37,180000,215806.5,-745,XAP,12
2111088,115493,Revolving loans,9000,180000,180000,-252,XAP,0
1822427,325465,Cash loans,43565.625,562500,562500,-698,XAP,18
2670603,177133,Revolving loans,,0,0,-324,XAP,
2660630,148656,Cash loans,34297.515,450000,491580,-699,XAP,24
1799095,317633,Revolving loans,45000,900000,900000,-455,XAP,0
2581365,256306,Cash loans,,0,0,-366,XAP,
2769051,244473,Cash loans,,0,0,-44,XAP,
1070751,319187,Cash loans,,0,0,-20,XAP,
2316656,329990,Cash loans,13286.925,112500,144864,-362,HC,18
1473433,219046,Cash loans,,0,0,-341,XAP,
2099208,150701,Consumer loans,3538.125,31455,29376,-2068,XAP,12
1147666,435507,Cash loans,30273.525,526500,568197,-480,HC,24
2620763,388969,Revolving loans,13500,270000,270000,-315,SCOFR,0
2695969,302768,Cash loans,,0,0,-153,XAP,
1002201,368064,Consumer loans,8647.83,93726,84352.5,-854,XAP,12
2598736,244637,Consumer loans,12137.94,56070,59031,-171,XAP,6
2062821,251941,Consumer loans,3184.11,33097.5,29785.5,-634,XAP,12
1976399,156487,Revolving loans,9000,0,180000,-2471,XAP,0
2142095,333030,Consumer loans,7031.43,42196.5,39658.5,-2646,SCO,6
1231749,231037,Cash loans,19681.965,270000,299938.5,-2559,XAP,24
2077148,384892,Cash loans,13776.21,180000,203760,-2167,XAP,24
1644571,432832,Cash loans,5246.01,45000,47970,-2494,XAP,12
1201217,246945,Consumer loans,6165.63,48505.5,45202.5,-1734,XAP,10
1720452,262302,Consumer loans,12305.52,101205,101205,-692,XAP,12
1231791,114558,Consumer loans,5904.09,37485,35545.5,-1325,XAP,8
1853611,387930,Consumer loans,28324.845,269068.5,269068.5,-574,HC,10
2465731,129009,Consumer loans,15197.625,134865,134865,-225,XAP,10
2699372,399814,Revolving loans,20250,0,405000,-504,HC,0
